source_data	related_parsed_name	parsed_names	cleaned_names	cleaned_index_name_of_empty_result
Sande Lacoste CM van der; Herb Sande Lacoste CM van der	Sande Lacoste CM van der	parsed:Sande Lacoste CM van der<SEP>Herb Sande Lacoste CM van der	cleaned:<SEP>	cleaned_0index:0
Sande Lacoste CM van der; Herb Sande Lacoste CM van der	Herb Sande Lacoste CM van der	parsed:Sande Lacoste CM van der<SEP>Herb Sande Lacoste CM van der	cleaned:<SEP>	cleaned_0index:1
Sande Lacoste CM van der; Knuttel S	Sande Lacoste CM van der	parsed:Sande Lacoste CM van der<SEP>S. Knuttel	cleaned:<SEP>S. Knuttel	cleaned_0index:0
Sande Lacoste CM van der; Knüttel S	Sande Lacoste CM van der	parsed:Sande Lacoste CM van der<SEP>S. Knüttel	cleaned:<SEP>S. Knüttel	cleaned_0index:0
Sande Lacoste CM van der; Kobus JD	Sande Lacoste CM van der	parsed:Sande Lacoste CM van der<SEP>J.D. Kobus	cleaned:<SEP>J.D. Kobus	cleaned_0index:0
Sande Lacoste CM van der; Merkus Doornik JJFHT; Rombouts JGH	Sande Lacoste CM van der	parsed:Sande Lacoste CM van der<SEP>Merkus Doornik JJFHT<SEP>J.G.H. Rombouts	cleaned:<SEP>Merkus Doornik Jjfht<SEP>J.G.H. Rombouts	cleaned_0index:0
Sande Lacoste CM van der; Molkenboer JH	Sande Lacoste CM van der	parsed:Sande Lacoste CM van der<SEP>J.H. Molkenboer	cleaned:<SEP>J.H. Molkenboer	cleaned_0index:0
Sande Lacoste CM van der; Oudemans AC	Sande Lacoste CM van der	parsed:Sande Lacoste CM van der<SEP>A.C. Oudemans	cleaned:<SEP>A.C. Oudemans	cleaned_0index:0
Sande Lacoste CM van der; Oudemans CAJA	Sande Lacoste CM van der	parsed:Sande Lacoste CM van der<SEP>Oudemans CAJA	cleaned:<SEP>Oudemans Caja	cleaned_0index:0
Sande Lacoste CM van der; Rombouts HE	Sande Lacoste CM van der	parsed:Sande Lacoste CM van der<SEP>H.E. Rombouts	cleaned:<SEP>H.E. Rombouts	cleaned_0index:0
Sande Lacoste CM van der; Rombouts JGH	Sande Lacoste CM van der	parsed:Sande Lacoste CM van der<SEP>J.G.H. Rombouts	cleaned:<SEP>J.G.H. Rombouts	cleaned_0index:0
Sande Lacoste CM van der; Rombouts JGH; Merklinger FF	Sande Lacoste CM van der	parsed:Sande Lacoste CM van der<SEP>J.G.H. Rombouts<SEP>F.F. Merklinger	cleaned:<SEP>J.G.H. Rombouts<SEP>F.F. Merklinger	cleaned_0index:0
Sande Lacoste CM van der; Rombouts JGH; Merkus Doornik JJFHT	Sande Lacoste CM van der	parsed:Sande Lacoste CM van der<SEP>J.G.H. Rombouts<SEP>Merkus Doornik JJFHT	cleaned:<SEP>J.G.H. Rombouts<SEP>Merkus Doornik Jjfht	cleaned_0index:0
Sande Lacoste CM van der; Soest JL van	Lacoste CM van der	parsed:van Sande<SEP>Lacoste CM van der<SEP>J.L. Soest	cleaned:van Sande<SEP><SEP>J.L. Soest	cleaned_0index:1
Sande Lacoste CM van der; Suringar WFR	Sande Lacoste CM van der	parsed:Sande Lacoste CM van der<SEP>W.F.R. Suringar	cleaned:<SEP>W.F.R. Suringar	cleaned_0index:0
Sande Lacoste CM van der; Suringar WFR; Bosch RB van den	Sande Lacoste CM van der	parsed:Sande Lacoste CM van der<SEP>W.F.R. Suringar<SEP>Bosch R.B. van den	cleaned:<SEP>W.F.R. Suringar<SEP>Bosch R.B. van Den	cleaned_0index:0
Sande Lacoste CM van der; Vrijdag Zijnen TD	Sande Lacoste CM van der	parsed:Sande Lacoste CM van der<SEP>T.D. Vrijdag Zijnen	cleaned:<SEP>T.D. Vrijdag Zijnen	cleaned_0index:0
Sande Lacoste CM van der; et al.	Sande Lacoste CM van der	parsed:Sande Lacoste CM van der		cleaned_0index:0
Sands MJS; Expedition of Rijksherbarium Leiden - Lae Div of Botany	Expedition of Rijksherbarium Leiden	parsed:M.J.S. Sands<SEP>Expedition of Rijksherbarium Leiden<SEP>Lae Div of Botany	cleaned:M.J.S. Sands<SEP><SEP>	cleaned_0index:1
Sands MJS; Expedition of Rijksherbarium Leiden - Lae Div of Botany	Lae Div of Botany	parsed:M.J.S. Sands<SEP>Expedition of Rijksherbarium Leiden<SEP>Lae Div of Botany	cleaned:M.J.S. Sands<SEP><SEP>	cleaned_0index:2
Sands MJS; Pattison GA; Wood JJ; Croft JR				cleaned_0index:0
Sands MJS; Royal Botanic Gardens Kew Expedition	Royal Botanic Gardens Kew Expedition	parsed:M.J.S. Sands<SEP>Royal Botanic Gardens Kew Expedition	cleaned:M.J.S. Sands<SEP>	cleaned_0index:1
Sandt CMG van de	Sandt CMG van	parsed:Sandt CMG van		cleaned_0index:0
Sandwith CI; Sandwith NY; Unreadable	Unreadable	parsed:C.I. Sandwith<SEP>N.Y. Sandwith<SEP>Unreadable	cleaned:C.I. Sandwith<SEP>N.Y. Sandwith<SEP>	cleaned_0index:2
Sandwith CI; Unreadable	Unreadable	parsed:C.I. Sandwith<SEP>Unreadable	cleaned:C.I. Sandwith<SEP>	cleaned_0index:1
Sandwith NY; Sealy JR				cleaned_0index:0
Sandwith NY; Unreadable	Unreadable	parsed:N.Y. Sandwith<SEP>Unreadable	cleaned:N.Y. Sandwith<SEP>	cleaned_0index:1
Sant'Ana SC da	Sant'Ana SC da	parsed:Sant'Ana SC da		cleaned_0index:0
Sant'Ana SC da; Amorim AM; Juchum FS	Sant'Ana SC da	parsed:Sant'Ana SC da<SEP>A.M. Amorim<SEP>F.S. Juchum	cleaned:<SEP>A.M. Amorim<SEP>F.S. Juchum	cleaned_0index:0
Sant'Ana SC da; Brito HS; Santos JAL	Sant'Ana SC da	parsed:Sant'Ana SC da<SEP>H.S. Brito<SEP>J.A.L. Santos	cleaned:<SEP>H.S. Brito<SEP>J.A.L. Santos	cleaned_0index:0
Sant'Ana SC da; Carvalho AMV de	Sant'Ana SC da	parsed:Sant'Ana SC da<SEP>A.M.V. Carvalho	cleaned:<SEP>A.M.V. Carvalho	cleaned_0index:0
Sant'Ana SC da; Carvalho AMV de; Amorim AM; Mayer A	Sant'Ana SC da	parsed:Sant'Ana SC da<SEP>Carvalho AMV de<SEP>A.M. Amorim<SEP>A. Mayer	cleaned:<SEP><SEP>A.M. Amorim<SEP>A. Mayer	cleaned_0index:0
Sant'Ana SC da; Carvalho AMV de; Amorim AM; Mayer A	Carvalho AMV de	parsed:Sant'Ana SC da<SEP>Carvalho AMV de<SEP>A.M. Amorim<SEP>A. Mayer	cleaned:<SEP><SEP>A.M. Amorim<SEP>A. Mayer	cleaned_0index:1
Sant'Ana SC da; Carvalho AMV de; Amorim AM; Pitanga GVF	Sant'Ana SC da	parsed:Sant'Ana SC da<SEP>Carvalho AMV de<SEP>A.M. Amorim<SEP>G.V.F. Pitanga	cleaned:<SEP><SEP>A.M. Amorim<SEP>G.V.F. Pitanga	cleaned_0index:0
Sant'Ana SC da; Carvalho AMV de; Amorim AM; Pitanga GVF	Carvalho AMV de	parsed:Sant'Ana SC da<SEP>Carvalho AMV de<SEP>A.M. Amorim<SEP>G.V.F. Pitanga	cleaned:<SEP><SEP>A.M. Amorim<SEP>G.V.F. Pitanga	cleaned_0index:1
Sant'Ana SC da; Jardim JG; Brito HS	Sant'Ana SC da	parsed:Sant'Ana SC da<SEP>J.G. Jardim<SEP>H.S. Brito	cleaned:<SEP>J.G. Jardim<SEP>H.S. Brito	cleaned_0index:0
Sant'Ana SC da; Jardim JG; Lewis GP; Lewis BA	Sant'Ana SC da	parsed:Sant'Ana SC da<SEP>J.G. Jardim<SEP>G.P. Lewis<SEP>B.A. Lewis	cleaned:<SEP>J.G. Jardim<SEP>G.P. Lewis<SEP>B.A. Lewis	cleaned_0index:0
Sant'Ana SC da; Jardim JG; Nunes C; Silva CBC da	Sant'Ana SC da	parsed:Sant'Ana SC da<SEP>J.G. Jardim<SEP>C. Nunes<SEP>Silva CBC da	cleaned:<SEP>J.G. Jardim<SEP>C. Nunes<SEP>	cleaned_0index:0
Sant'Ana SC da; Jardim JG; Nunes C; Silva CBC da	Silva CBC da	parsed:Sant'Ana SC da<SEP>J.G. Jardim<SEP>C. Nunes<SEP>Silva CBC da	cleaned:<SEP>J.G. Jardim<SEP>C. Nunes<SEP>	cleaned_0index:3
Sant'Ana SC da; Juchum FS; Fernandes I; Baumgratz JFA	Sant'Ana SC da	parsed:Sant'Ana SC da<SEP>F.S. Juchum<SEP>I. Fernandes<SEP>J.F.A. Baumgratz	cleaned:<SEP>F.S. Juchum<SEP>I. Fernandes<SEP>J.F.A. Baumgratz	cleaned_0index:0
Sant'Ana SC da; Santos EB dos; et al.	Sant'Ana SC da	parsed:Sant'Ana SC da<SEP>Santos EB dos	cleaned:<SEP>	cleaned_0index:0
Sant'Ana SC da; Santos EB dos; et al.	Santos EB dos	parsed:Sant'Ana SC da<SEP>Santos EB dos	cleaned:<SEP>	cleaned_0index:1
Sant'Ana SC da; Santos TS dos	Sant'Ana SC da	parsed:Sant'Ana SC da<SEP>Santos TS dos	cleaned:<SEP>	cleaned_0index:0
Sant'Ana SC da; Santos TS dos	Santos TS dos	parsed:Sant'Ana SC da<SEP>Santos TS dos	cleaned:<SEP>	cleaned_0index:1
Sant'Ana SC da; Santos TS dos; Pimentel J	Sant'Ana SC da	parsed:Sant'Ana SC da<SEP>Santos TS dos<SEP>J. Pimentel	cleaned:<SEP><SEP>J. Pimentel	cleaned_0index:0
Sant'Ana SC da; Santos TS dos; Pimentel J	Santos TS dos	parsed:Sant'Ana SC da<SEP>Santos TS dos<SEP>J. Pimentel	cleaned:<SEP><SEP>J. Pimentel	cleaned_0index:1
Sant'Ana SC da; Silva LAM; Mendonça JR				cleaned_0index:0
Sant'Ana SC da; et al.	Sant'Ana SC da	parsed:Sant'Ana SC da		cleaned_0index:0
Santos A dos	Santos A dos	parsed:Santos A dos		cleaned_0index:0
Santos AA; Belém das Neves R de; Miranda de Andrade LR				cleaned_0index:0
Santos EB dos	Santos EB dos	parsed:Santos EB dos		cleaned_0index:0
Santos EB dos; Alves MC	Santos EB dos	parsed:Santos EB dos<SEP>M.C. Alves	cleaned:<SEP>M.C. Alves	cleaned_0index:0
Santos EB dos; Mayo SJ	Santos EB dos	parsed:Santos EB dos<SEP>S.J. Mayo	cleaned:<SEP>S.J. Mayo	cleaned_0index:0
Santos FS; Espirito Santo LB do	Espirito Santo LB do	parsed:F.S. Santos<SEP>Espirito Santo LB do	cleaned:F.S. Santos<SEP>	cleaned_0index:1
Santos HGP dos	Santos HGP dos	parsed:Santos HGP dos		cleaned_0index:0
Santos HGP dos; Santos AA; Sampaio AB; Xavier SC	Santos HGP dos	parsed:Santos HGP dos<SEP>A.A. Santos<SEP>A.B. Sampaio<SEP>S.C. Xavier	cleaned:<SEP>A.A. Santos<SEP>A.B. Sampaio<SEP>S.C. Xavier	cleaned_0index:0
Santos JL dos	Santos JL dos	parsed:Santos JL dos		cleaned_0index:0
Santos JL dos; Coêlho JA	Santos JL dos	parsed:Santos JL dos<SEP>J.A. Coêlho	cleaned:<SEP>J.A. Coêlho	cleaned_0index:0
Santos JL dos; Lima RP de	Santos JL dos	parsed:Santos JL dos<SEP>R.P. Lima	cleaned:<SEP>R.P. Lima	cleaned_0index:0
Santos JL; Santos EB dos	Santos EB dos	parsed:J.L. Santos<SEP>Santos EB dos	cleaned:J.L. Santos<SEP>	cleaned_0index:1
Santos JR; Bringel JBA				cleaned_0index:0
Santos JR; Moreira GA				cleaned_0index:0
Santos JUM dos	Santos JUM dos	parsed:Santos JUM dos		cleaned_0index:0
Santos JUM dos; Mota CD; Ramos F	Santos JUM dos	parsed:Santos JUM dos<SEP>C.D. Mota<SEP>F. Ramos	cleaned:<SEP>C.D. Mota<SEP>F. Ramos	cleaned_0index:0
Santos JUM dos; Mota CD; et al.	Santos JUM dos	parsed:Santos JUM dos<SEP>C.D. Mota	cleaned:<SEP>C.D. Mota	cleaned_0index:0
Santos JUM dos; Ramos F; Mota CD	Santos JUM dos	parsed:Santos JUM dos<SEP>F. Ramos<SEP>C.D. Mota	cleaned:<SEP>F. Ramos<SEP>C.D. Mota	cleaned_0index:0
Santos JUM dos; et al.	Santos JUM dos	parsed:Santos JUM dos		cleaned_0index:0
Santos JV; Farm Project of the Rice - Corn Production Administration	Farm Project of the Rice	parsed:J.V. Santos<SEP>Farm Project of the Rice<SEP>Corn Production Administration	cleaned:J.V. Santos<SEP><SEP>	cleaned_0index:1
Santos JV; Farm Project of the Rice - Corn Production Administration	Corn Production Administration	parsed:J.V. Santos<SEP>Farm Project of the Rice<SEP>Corn Production Administration	cleaned:J.V. Santos<SEP><SEP>	cleaned_0index:2
Santos MR dos	Santos MR  dos	parsed:Santos MR  dos		cleaned_0index:0
Santos RM dos	Santos RM dos	parsed:Santos RM dos		cleaned_0index:0
Santos RM dos; Barroso E	Santos RM dos	parsed:Santos RM dos<SEP>E. Barroso	cleaned:<SEP>E. Barroso	cleaned_0index:0
Santos RR de; Andrelinho; Ratter JA	Santos RR de	parsed:Santos RR de<SEP>Andrelinho<SEP>J.A. Ratter	cleaned:<SEP>Andrelinho<SEP>J.A. Ratter	cleaned_0index:0
Santos RR de; Bertolda J; Ratter JA	Santos RR de	parsed:Santos RR de<SEP>J. Bertolda<SEP>J.A. Ratter	cleaned:<SEP>J. Bertolda<SEP>J.A. Ratter	cleaned_0index:0
Santos RR de; Breder J; Ratter JA	Santos RR de	parsed:Santos RR de<SEP>J. Breder<SEP>J.A. Ratter	cleaned:<SEP>J. Breder<SEP>J.A. Ratter	cleaned_0index:0
Santos RR de; Fereira A; Ratter JA	Santos RR de	parsed:Santos RR de<SEP>A. Fereira<SEP>J.A. Ratter	cleaned:<SEP>A. Fereira<SEP>J.A. Ratter	cleaned_0index:0
Santos RR de; Ferreira A; Ratter JA	Santos RR de	parsed:Santos RR de<SEP>A. Ferreira<SEP>J.A. Ratter	cleaned:<SEP>A. Ferreira<SEP>J.A. Ratter	cleaned_0index:0
Santos RR de; Ratter JA	Santos RR de	parsed:Santos RR de<SEP>J.A. Ratter	cleaned:<SEP>J.A. Ratter	cleaned_0index:0
Santos RR de; Souza R	Santos RR de	parsed:Santos RR de<SEP>R. Souza	cleaned:<SEP>R. Souza	cleaned_0index:0
Santos RR de; Souza R; Bertolda J	Santos RR de	parsed:Santos RR de<SEP>R. Souza<SEP>J. Bertolda	cleaned:<SEP>R. Souza<SEP>J. Bertolda	cleaned_0index:0
Santos RR de; Souza R; Ferreira A	Santos RR de	parsed:Santos RR de<SEP>R. Souza<SEP>A. Ferreira	cleaned:<SEP>R. Souza<SEP>A. Ferreira	cleaned_0index:0
Santos RR de; Souza R; Ferreira A; Andrelinho	Santos RR de	parsed:Santos RR de<SEP>R. Souza<SEP>A. Ferreira<SEP>Andrelinho	cleaned:<SEP>R. Souza<SEP>A. Ferreira<SEP>Andrelinho	cleaned_0index:0
Santos RR de; et al.	Santos RR de	parsed:Santos RR de		cleaned_0index:0
Santos RR dos	Santos RR dos	parsed:Santos RR dos		cleaned_0index:0
Santos TS do	Santos TS do	parsed:Santos TS do		cleaned_0index:0
Santos TS do; Carvalho AMV de; Mattos Silva LA	Santos TS do	parsed:Santos TS do<SEP>Carvalho AMV de<SEP>L.A. Mattos Silva	cleaned:<SEP><SEP>L.A. Mattos Silva	cleaned_0index:0
Santos TS do; Carvalho AMV de; Mattos Silva LA	Carvalho AMV de	parsed:Santos TS do<SEP>Carvalho AMV de<SEP>L.A. Mattos Silva	cleaned:<SEP><SEP>L.A. Mattos Silva	cleaned_0index:1
Santos TS dos	Santos TS dos	parsed:Santos TS dos		cleaned_0index:0
Santos TS dos; Carvalho AMV de	Santos TS dos	parsed:Santos TS dos<SEP>A.M.V. Carvalho	cleaned:<SEP>A.M.V. Carvalho	cleaned_0index:0
Santos TS dos; Mattos Silva LA	Santos TS dos	parsed:Santos TS dos<SEP>L.A. Mattos Silva	cleaned:<SEP>L.A. Mattos Silva	cleaned_0index:0
Santos TS dos; Mattos Silva LA; Brito HS	Santos TS dos	parsed:Santos TS dos<SEP>L.A. Mattos Silva<SEP>H.S. Brito	cleaned:<SEP>L.A. Mattos Silva<SEP>H.S. Brito	cleaned_0index:0
Santos TS dos; Mattos Silva LA; Brito HdaS	Santos TS dos	parsed:Santos TS dos<SEP>L.A. Mattos Silva<SEP>Brito HdaS	cleaned:<SEP>L.A. Mattos Silva<SEP>Brito Hdas	cleaned_0index:0
Santos TS dos; Mori S; Mattos Silva LA	Santos TS dos	parsed:Santos TS dos<SEP>S. Mori<SEP>L.A. Mattos Silva	cleaned:<SEP>S. Mori<SEP>L.A. Mattos Silva	cleaned_0index:0
Santos TS dos; Silva LAM	Santos TS dos	parsed:Santos TS dos<SEP>L.A.M. Silva	cleaned:<SEP>L.A.M. Silva	cleaned_0index:0
Santos TS dos; Soderstrom TR	Santos TS dos	parsed:Santos TS dos<SEP>T.R. Soderstrom	cleaned:<SEP>T.R. Soderstrom	cleaned_0index:0
Santos TS dos; Soderstrom TR; Martinelli G	Santos TS dos	parsed:Santos TS dos<SEP>T.R. Soderstrom<SEP>G. Martinelli	cleaned:<SEP>T.R. Soderstrom<SEP>G. Martinelli	cleaned_0index:0
Santos TS dos; et al.	Santos TS dos	parsed:Santos TS dos		cleaned_0index:0
Saradugu B; Burgt XM van der; Momoh J; Lopez Poveda L; Swaray M; Jusu A; S	Burgt XM van der	parsed:B. Saradugu<SEP>Burgt XM van der<SEP>J. Momoh<SEP>L. Lopez Poveda<SEP>M. Swaray<SEP>A. Jusu<SEP>S	cleaned:B. Saradugu<SEP><SEP>J. Momoh<SEP>L. Lopez Poveda<SEP>M. Swaray<SEP>A. Jusu<SEP>S	cleaned_0index:1
Saradugu B; Burgt XM van der; Sokpo SO	Burgt XM van der	parsed:B. Saradugu<SEP>Burgt XM van der<SEP>S.O. Sokpo	cleaned:B. Saradugu<SEP><SEP>S.O. Sokpo	cleaned_0index:1
Sarawak Forest Department	Sarawak Forest Department	parsed:Sarawak Forest Department		cleaned_0index:0
Sarawak Forest Department; Mamit JD; et al.	Sarawak Forest Department	parsed:Sarawak Forest Department<SEP>J.D. Mamit	cleaned:<SEP>J.D. Mamit	cleaned_0index:0
Sarawak Forest Department; Wright E	Sarawak Forest Department	parsed:Sarawak Forest Department<SEP>E. Wright	cleaned:<SEP>E. Wright	cleaned_0index:0
Sarip; Expeditie van Vuuren	Expeditie van Vuuren	parsed:Sarip<SEP>Expeditie van Vuuren	cleaned:Sarip<SEP>	cleaned_0index:1
Sarip; Expedition Maier R	Expedition Maier R	parsed:Sarip<SEP>Expedition Maier R	cleaned:Sarip<SEP>	cleaned_0index:1
Sarip; Unreadable	Unreadable	parsed:Sarip<SEP>Unreadable	cleaned:Sarip<SEP>	cleaned_0index:1
Sarnthein L von; Wiemann MC; Zimmeter A	Sarnthein L von	parsed:Sarnthein L von<SEP>M.C. Wiemann<SEP>A. Zimmeter	cleaned:<SEP>M.C. Wiemann<SEP>A. Zimmeter	cleaned_0index:0
Savinierre E de la	Savinierre E de la	parsed:Savinierre E de la		cleaned_0index:0
Saw LG; Howard III A; McLaughlin M				cleaned_0index:0
Saw LG; Wilde WJJO de; Duyfjes BEE	Wilde WJJO de	parsed:L.G. Saw<SEP>Wilde WJJO de<SEP>B.E.E. Duyfjes	cleaned:L.G. Saw<SEP><SEP>B.E.E. Duyfjes	cleaned_0index:1
Sayers CD; Expeditie Nieuw Guinea	Expeditie Nieuw Guinea	parsed:C.D. Sayers<SEP>Expeditie Nieuw Guinea	cleaned:C.D. Sayers<SEP>	cleaned_0index:1
Sazima IP; Vieda W; Sanchez VI; Rocha DMS da				cleaned_0index:0
Saänan; Expeditie van Hulstijn	Expeditie van Hulstijn	parsed:Saänan<SEP>Expeditie van Hulstijn	cleaned:Saänan<SEP>	cleaned_0index:1
Saänan; Expedition Hulstijn P van	Expedition Hulstijn P	parsed:van Saänan<SEP>Expedition Hulstijn P	cleaned:van Saänan<SEP>	cleaned_0index:1
Scaron; Bakhuizen van den Brink Jr RC				cleaned_0index:0
Schaaf EE van der	Schaaf EE van der	parsed:Schaaf EE van der		cleaned_0index:0
Schaafsma-Loon van				cleaned_0index:0
Schaar R van der	Schaar R van der	parsed:Schaar R van der		cleaned_0index:0
Schaar R van der; Vrieling HW	Schaar R van der	parsed:Schaar R van der<SEP>H.W. Vrieling	cleaned:<SEP>H.W. Vrieling	cleaned_0index:0
Schans van der	Schans van der	parsed:Schans van der		cleaned_0index:0
Schatz GE; Lowry II PP				cleaned_0index:0
Schatz GE; Lowry II PP; Floret JJ				cleaned_0index:0
Schatz GE; Lowry II PP; Forero E				cleaned_0index:0
Schatz GE; Lowry II PP; Rabenantoandro J; Bernard R				cleaned_0index:0
Schatz GE; Lowry II PP; Rabenantoandro J; Bernard R; Modeste G				cleaned_0index:0
Schatz GE; Lowry II PP; Rabenantoandro J; Raymond I				cleaned_0index:0
Schatz GE; Rakotozafy A; Lowry II PP; Phillipson PB				cleaned_0index:0
Schatz GE; Santos JUM dos; Rosa NA; Rosário CS; et al.	Santos JUM dos	parsed:G.E. Schatz<SEP>Santos JUM dos<SEP>N.A. Rosa<SEP>C.S. Rosário	cleaned:G.E. Schatz<SEP><SEP>N.A. Rosa<SEP>C.S. Rosário	cleaned_0index:1
Schatz GE; Stevens WD; Lowry II PP				cleaned_0index:0
Schatz GE; Vilhena R; Taylor EL; Rosário CS; Silva JF da; et al.	Silva JF da	parsed:G.E. Schatz<SEP>R. Vilhena<SEP>E.L. Taylor<SEP>C.S. Rosário<SEP>Silva JF da	cleaned:G.E. Schatz<SEP>R. Vilhena<SEP>E.L. Taylor<SEP>C.S. Rosário<SEP>	cleaned_0index:4
Schatz GE; Werff H van der; Gray B; Razafimandimbison SG	Werff H van der	parsed:G.E. Schatz<SEP>Werff H van der<SEP>B. Gray<SEP>S.G. Razafimandimbison	cleaned:G.E. Schatz<SEP><SEP>B. Gray<SEP>S.G. Razafimandimbison	cleaned_0index:1
Schatz GE; Werff HH van der	Werff HH van der	parsed:G.E. Schatz<SEP>Werff HH van der	cleaned:G.E. Schatz<SEP>	cleaned_0index:1
Schatz GE; Werff HH van der; Gray B; Razafimandimbison SG	Werff HH van der	parsed:G.E. Schatz<SEP>Werff HH van der<SEP>B. Gray<SEP>S.G. Razafimandimbison	cleaned:G.E. Schatz<SEP><SEP>B. Gray<SEP>S.G. Razafimandimbison	cleaned_0index:1
Scheer CJ van der	Scheer CJ van der	parsed:Scheer CJ van der		cleaned_0index:0
Scheer CJ van der; Asscher EB	Scheer CJ van der	parsed:Scheer CJ van der<SEP>E.B. Asscher	cleaned:<SEP>E.B. Asscher	cleaned_0index:0
Scheer CJ van der; Herb Oudemans	Scheer CJ van der	parsed:Scheer CJ van der<SEP>Herb Oudemans	cleaned:<SEP>Herb Oudemans	cleaned_0index:0
Scheer CJ van der; Oudemans	Scheer CJ van der	parsed:Scheer CJ van der<SEP>Oudemans	cleaned:<SEP>Oudemans	cleaned_0index:0
Scheer H van der	Scheer H van der	parsed:Scheer H van der		cleaned_0index:0
Scheur JA van der; Duangdaeng C; Jantaboon A	Scheur JA van der	parsed:Scheur JA van der<SEP>C. Duangdaeng<SEP>A. Jantaboon	cleaned:<SEP>C. Duangdaeng<SEP>A. Jantaboon	cleaned_0index:0
Scheygrond-Tilburg AM van				cleaned_0index:0
Schiffer II				cleaned_0index:0
Schijff HP van der	Schijff HP van der	parsed:Schijff HP van der		cleaned_0index:0
Schijff PH van der	Schijff PH van der	parsed:Schijff PH van der		cleaned_0index:0
Schilden B van der; Doorenbos SGA	Schilden B van der	parsed:Schilden B van der<SEP>S.G.A. Doorenbos	cleaned:<SEP>S.G.A. Doorenbos	cleaned_0index:0
Schilling F von; Sayers CD; Bista	Schilling F von	parsed:Schilling F von<SEP>C.D. Sayers<SEP>Bista	cleaned:<SEP>C.D. Sayers<SEP>Bista	cleaned_0index:0
Schipper WW; Unreadable	Unreadable	parsed:W.W. Schipper<SEP>Unreadable	cleaned:W.W. Schipper<SEP>	cleaned_0index:1
Schippers RR; Horst van der	Horst van der	parsed:R.R. Schippers<SEP>Horst van der	cleaned:R.R. Schippers<SEP>	cleaned_0index:1
Schippers RR; Zanten BO van; Ringenaldus F	Zanten BO van	parsed:R.R. Schippers<SEP>Zanten BO van<SEP>F. Ringenaldus	cleaned:R.R. Schippers<SEP><SEP>F. Ringenaldus	cleaned_0index:1
Schlechtendal DFL von; Oertel CG	Schlechtendal DFL von	parsed:Schlechtendal DFL von<SEP>C.G. Oertel	cleaned:<SEP>C.G. Oertel	cleaned_0index:0
Schlickum R; Unreadable	Unreadable	parsed:R. Schlickum<SEP>Unreadable	cleaned:R. Schlickum<SEP>	cleaned_0index:1
Schmidt HH; Stone JR; Amponsah J; Chintoh M				cleaned_0index:0
Schoenfeldt van				cleaned_0index:0
Schoenmaker F; Ploeg DTE van der	Ploeg DTE van der	parsed:F. Schoenmaker<SEP>Ploeg DTE van der	cleaned:F. Schoenmaker<SEP>	cleaned_0index:1
Schoenmakers A; Excursie Leidse Biologen	Excursie Leidse Biologen	parsed:A. Schoenmakers<SEP>Excursie Leidse Biologen	cleaned:A. Schoenmakers<SEP>	cleaned_0index:1
Schoepke W; Unreadable	Unreadable	parsed:W. Schoepke<SEP>Unreadable	cleaned:W. Schoepke<SEP>	cleaned_0index:1
Schoof-van Pelt MM; Pelt RFJ van				cleaned_0index:0
Schoolcollectie	Schoolcollectie	parsed:Schoolcollectie		cleaned_0index:0
Schoolcollectie Bosbouwproefstation Buitenzorg	Schoolcollectie Bosbouwproefstation Buitenzorg	parsed:Schoolcollectie Bosbouwproefstation Buitenzorg		cleaned_0index:0
Schooler S	Schooler S	parsed:Schooler S		cleaned_0index:0
Schotsman N; Ploeg DTE van der	Ploeg DTE van der	parsed:N. Schotsman<SEP>Ploeg DTE van der	cleaned:N. Schotsman<SEP>	cleaned_0index:1
Schouwenburg-Mol MW van				cleaned_0index:0
Schouwenburg-Mol MW van; Mennega AMW	Schouwenburg-Mol MW van	parsed:Schouwenburg-Mol MW van<SEP>A.M.W. Mennega	cleaned:<SEP>A.M.W. Mennega	cleaned_0index:0
Schouwenburg-Mol MW van; Mennega EA	Schouwenburg-Mol MW van	parsed:Schouwenburg-Mol MW van<SEP>E.A. Mennega	cleaned:<SEP>E.A. Mennega	cleaned_0index:0
Schrader FA; Boschproefstation	Boschproefstation	parsed:F.A. Schrader<SEP>Boschproefstation	cleaned:F.A. Schrader<SEP>	cleaned_0index:1
Schroevers P; Voo EE van der; Boterenbrood AJ	Voo EE van der	parsed:P. Schroevers<SEP>Voo EE van der<SEP>A.J. Boterenbrood	cleaned:P. Schroevers<SEP><SEP>A.J. Boterenbrood	cleaned_0index:1
Schroevers PJ; Voo EE van der; Boterenbrood AJ	Voo EE van der	parsed:P.J. Schroevers<SEP>Voo EE van der<SEP>A.J. Boterenbrood	cleaned:P.J. Schroevers<SEP><SEP>A.J. Boterenbrood	cleaned_0index:1
Schröckinger van				cleaned_0index:0
Schultes RE; Reis Altschul SSP von; Holmstedt B	Reis Altschul SSP von	parsed:R.E. Schultes<SEP>Reis Altschul SSP von<SEP>B. Holmstedt	cleaned:R.E. Schultes<SEP><SEP>B. Holmstedt	cleaned_0index:1
Schultes RE; Rodrigues Wm	Rodrigues Wm	parsed:R.E. Schultes<SEP>Rodrigues Wm	cleaned:R.E. Schultes<SEP>	cleaned_0index:1
Schultz AR; Andrade-Lima AD de; Irgang BE	Andrade-Lima AD de	parsed:A.R. Schultz<SEP>Andrade-Lima AD de<SEP>B.E. Irgang	cleaned:A.R. Schultz<SEP><SEP>B.E. Irgang	cleaned_0index:1
