source_data	related_parsed_name	parsed_names	cleaned_names	cleaned_index_name_of_empty_result
Types. Female & Parque Municipal da Lagoinha do Leste				cleaned_0index:0
Types. Female & Parque Municipal da Lagoinha do Leste				cleaned_0index:0
Types. Male				cleaned_0index:0
Types. Male & Francisco Escarcega & M. Kaulbars & de Agua				cleaned_0index:0
Types. Male & Parque Municipal Lagoa				cleaned_0index:0
Types. Male & Parque Municipal Lagoa				cleaned_0index:0
Types. Male & Parque Nacional da Serra do Itajai & Setor Nascent				cleaned_0index:0
Types. Male & Parque Nacional da Serra do Itajai & Setor Nascent				cleaned_0index:0
Types. & Manuel Antonio N. & L. Masner & No				cleaned_0index:0
Types. & Nat. Mus. & C. French's Coll.				cleaned_0index:0
Type. Sp.				cleaned_0index:0
Types. & S. Afr & Toorberg E				cleaned_0index:0
Type Status Verified A. Giusti	Status	parsed:Status<SEP>A. Giusti	cleaned:<SEP>A. Giusti	cleaned_0index:0
Type Status Verified A. Giusti	Status	parsed:Status<SEP>A. Giusti	cleaned:<SEP>A. Giusti	cleaned_0index:0
Type & The	The	parsed:The		cleaned_0index:0
Type & The	The	parsed:The		cleaned_0index:0
Type & Turkey				cleaned_0index:0
Type & Turkey				cleaned_0index:0
Type & Turkey				cleaned_0index:0
Type, W.				cleaned_0index:0
Type W. Horn & Coll. W. Horn				cleaned_0index:0
Typ. Pr. & Entovision & Anichtchenko A.	Typ. Pr.	parsed:Typ. Pr.<SEP>Entovision<SEP>A. Anichtchenko	cleaned:<SEP>Entovision<SEP>A. Anichtchenko	cleaned_0index:0
Ubajara & Parque Nacional & de Ubajara & Ponte & Santos, A. P. M	Parque Nacional	parsed:Ubajara<SEP>Parque Nacional<SEP>de Ubajara<SEP>Ponte<SEP>A.P.M. Santos	cleaned:Ubajara<SEP><SEP>de Ubajara<SEP>Ponte<SEP>A.P.M. Santos	cleaned_0index:1
UCB				cleaned_0index:0
Ucer & Between	Between	parsed:Ucer<SEP>Between	cleaned:Ucer<SEP>	cleaned_0index:1
U. Columbus & T. Levanony	T. Levanony	parsed:U. Columbus<SEP>T. Levanony	cleaned:U. Columbus<SEP>	cleaned_0index:1
U. Columbus & T. Levanony	T. Levanony	parsed:U. Columbus<SEP>T. Levanony	cleaned:U. Columbus<SEP>	cleaned_0index:1
U. Drechsel & Coll. Hendrich				cleaned_0index:0
U. Drechsel & Coll. Hendrich				cleaned_0index:0
U. Espoo & Palmen & Coll. Renkonen				cleaned_0index:0
U. F. Fish Commission	U. F. Fish Commission	parsed:U. F. Fish Commission		cleaned_0index:0
UFS Entomology students	UFS Entomology students	parsed:UFS Entomology students		cleaned_0index:0
UFS Entomology students	UFS Entomology students	parsed:UFS Entomology students		cleaned_0index:0
U. F. S. Entomology Students	U. F. S. Entomology Students	parsed:U. F. S. Entomology Students		cleaned_0index:0
Uganda				cleaned_0index:0
U. G. Neiss & Specimen	Specimen	parsed:U.G. Neiss<SEP>Specimen	cleaned:U.G. Neiss<SEP>	cleaned_0index:1
U. H. Heo & Gen. Slide No.	Slide No.	parsed:U.H. Heo<SEP>Slide No.	cleaned:U.H. Heo<SEP>	cleaned_0index:1
U. H. Heo & Gen. Slide No.	Slide No.	parsed:U.H. Heo<SEP>Slide No.	cleaned:U.H. Heo<SEP>	cleaned_0index:1
U. H. Heo & Gen. Slide No.	Slide No.	parsed:U.H. Heo<SEP>Slide No.	cleaned:U.H. Heo<SEP>	cleaned_0index:1
U. H. Heo & Gen. Slide No.	Slide No.	parsed:U.H. Heo<SEP>Slide No.	cleaned:U.H. Heo<SEP>	cleaned_0index:1
U. Kansas Mex. Exped	U. Kansas Mex. Exped	parsed:U. Kansas Mex. Exped		cleaned_0index:0
U. Kansas Mex. Exped	U. Kansas Mex. Exped	parsed:U. Kansas Mex. Exped		cleaned_0index:0
U. Kansas Mex. Exped	U. Kansas Mex. Exped	parsed:U. Kansas Mex. Exped		cleaned_0index:0
U. Kansas Mex. Exped	U. Kansas Mex. Exped	parsed:U. Kansas Mex. Exped		cleaned_0index:0
U. Kansas Mex. Exped.	U. Kansas Mex. Exped.	parsed:U. Kansas Mex. Exped.		cleaned_0index:0
U. Kansas Mex. Exped.	U. Kansas Mex. Exped.	parsed:U. Kansas Mex. Exped.		cleaned_0index:0
U. KansasMex. Exped.	U. KansasMex. Exped.	parsed:U. KansasMex. Exped.		cleaned_0index:0
U. Kans. Mex. Exp. Conservation & Complete	U. Kans. Mex. Conservation	parsed:U. Kans. Mex. Conservation<SEP>Complete	cleaned:<SEP>Complete	cleaned_0index:0
Ukerewe Is.	Ukerewe Is.	parsed:Ukerewe Is.		cleaned_0index:0
UKZN staff	UKZN staff	parsed:UKZN staff		cleaned_0index:0
UKZN staff	UKZN staff	parsed:UKZN staff		cleaned_0index:0
UKZN staff	UKZN staff	parsed:UKZN staff		cleaned_0index:0
UKZN staff	UKZN staff	parsed:UKZN staff		cleaned_0index:0
UKZN staff	UKZN staff	parsed:UKZN staff		cleaned_0index:0
UKZN [University of KwaZulu Natal, Pietermaritzburg] staff	UKZN staff	parsed:UKZN staff		cleaned_0index:0
UKZN [University of KwaZulu Natal, Pietermaritzburg] staff	UKZN staff	parsed:UKZN staff		cleaned_0index:0
UKZN [University of KwaZulu Natal, Pietermaritzburg] staff	UKZN staff	parsed:UKZN staff		cleaned_0index:0
Ulf Gardenfors	Ulf Gardenfors	parsed:Ulf Gardenfors		cleaned_0index:0
Ultrabasic Team	Ultrabasic Team	parsed:Ultrabasic Team		cleaned_0index:0
Ulu Dusun Agriculture Research Center	Ulu Dusun Agriculture Research Center	parsed:Ulu Dusun Agriculture Research Center		cleaned_0index:0
Uluguru Mountains Biodiversity Conservation Project 2000 & Nike 	Uluguru Mountains Biodiversity Conservation Project	parsed:Uluguru Mountains Biodiversity Conservation Project<SEP>Nike	cleaned:<SEP>Nike	cleaned_0index:0
Uluguru Mountains Biodiversity Conservation Project & Nike Dogga	Uluguru Mountains Biodiversity Conservation Project	parsed:Uluguru Mountains Biodiversity Conservation Project<SEP>Nike Dogga	cleaned:<SEP>Nike Dogga	cleaned_0index:0
Uluguru Mountains Biodiversity Conservation Project & Nike Dogga	Uluguru Mountains Biodiversity Conservation Project	parsed:Uluguru Mountains Biodiversity Conservation Project<SEP>Nike Dogga	cleaned:<SEP>Nike Dogga	cleaned_0index:0
Umas-Umas & Aloysius & Specimen ID	Specimen ID	parsed:Umas-Umas<SEP>Aloysius<SEP>Specimen ID	cleaned:Umas-Umas<SEP>Aloysius<SEP>	cleaned_0index:2
UMC & CMU team	UMC team	parsed:UMC team<SEP>CMU team	cleaned:<SEP>	cleaned_0index:0
UMC & CMU team	CMU team	parsed:UMC team<SEP>CMU team	cleaned:<SEP>	cleaned_0index:1
UMC & CMU teams	UMC teams	parsed:UMC teams<SEP>CMU teams	cleaned:<SEP>	cleaned_0index:0
UMC & CMU teams	CMU teams	parsed:UMC teams<SEP>CMU teams	cleaned:<SEP>	cleaned_0index:1
UMC & CMU teams	UMC teams	parsed:UMC teams<SEP>CMU teams	cleaned:<SEP>	cleaned_0index:0
UMC & CMU teams	CMU teams	parsed:UMC teams<SEP>CMU teams	cleaned:<SEP>	cleaned_0index:1
Umtali District S.	Umtali District S.	parsed:Umtali District S.		cleaned_0index:0
Umtamvuna Nature Reserve, C.	C. Umtamvuna Nature Reserve	parsed:C. Umtamvuna Nature Reserve		cleaned_0index:0
Umtamvuna Nature Reserve, C.	C. Umtamvuna Nature Reserve	parsed:C. Umtamvuna Nature Reserve		cleaned_0index:0
Umtamvuna Nature Reserve, C.	C. Umtamvuna Nature Reserve	parsed:C. Umtamvuna Nature Reserve		cleaned_0index:0
Umtamvuna Nature Reserve, C.	C. Umtamvuna Nature Reserve	parsed:C. Umtamvuna Nature Reserve		cleaned_0index:0
UNAB				cleaned_0index:0
UNAB members	UNAB members	parsed:UNAB members		cleaned_0index:0
UNAB members	UNAB members	parsed:UNAB members		cleaned_0index:0
UNAB members	UNAB members	parsed:UNAB members		cleaned_0index:0
UNAB members	UNAB members	parsed:UNAB members		cleaned_0index:0
UNAB members	UNAB members	parsed:UNAB members		cleaned_0index:0
UNAB members	UNAB members	parsed:UNAB members		cleaned_0index:0
UNAB members	UNAB members	parsed:UNAB members		cleaned_0index:0
UNAB members	UNAB members	parsed:UNAB members		cleaned_0index:0
UNAB members	UNAB members	parsed:UNAB members		cleaned_0index:0
Uncatalogued	Uncatalogued	parsed:Uncatalogued		cleaned_0index:0
Uncommon. & Endangered. Conservation	Endangered. Conservation	parsed:Uncommon<SEP>Endangered. Conservation	cleaned:Uncommon<SEP>	cleaned_0index:1
Undersea Research Laboratory & E. Chave	Undersea Research Laboratory	parsed:Undersea Research Laboratory<SEP>E. Chave	cleaned:<SEP>E. Chave	cleaned_0index:0
Understory & de Queiroz & R. C. Barros & B. C. B. Damiani & A. R	A. R	parsed:Understory<SEP>de Queiroz<SEP>R.C. Barros<SEP>B.C.B. Damiani<SEP>A. R	cleaned:Understory<SEP>de Queiroz<SEP>R.C. Barros<SEP>B.C.B. Damiani<SEP>	cleaned_0index:4
Understory & de Queiroz & R. C. Barros & V. E. Vendramini & B. P	B. P	parsed:Understory<SEP>de Queiroz<SEP>R.C. Barros<SEP>V.E. Vendramini<SEP>B. P	cleaned:Understory<SEP>de Queiroz<SEP>R.C. Barros<SEP>V.E. Vendramini<SEP>	cleaned_0index:4
Understory & de Queiroz & R. C. Barros & V. E. Vendramini & J. P	J. P	parsed:Understory<SEP>de Queiroz<SEP>R.C. Barros<SEP>V.E. Vendramini<SEP>J. P	cleaned:Understory<SEP>de Queiroz<SEP>R.C. Barros<SEP>V.E. Vendramini<SEP>	cleaned_0index:4
Understory & de Queiroz & R. C. Barros & V. E. Vendramini & J. P	J. P	parsed:Understory<SEP>de Queiroz<SEP>R.C. Barros<SEP>V.E. Vendramini<SEP>J. P	cleaned:Understory<SEP>de Queiroz<SEP>R.C. Barros<SEP>V.E. Vendramini<SEP>	cleaned_0index:4
Understory & de Queiroz & R. C. Barros & V. E. Vendramini & J. P	J. P	parsed:Understory<SEP>de Queiroz<SEP>R.C. Barros<SEP>V.E. Vendramini<SEP>J. P	cleaned:Understory<SEP>de Queiroz<SEP>R.C. Barros<SEP>V.E. Vendramini<SEP>	cleaned_0index:4
Understory & de Queiroz & R. C. Barros & V. E. Vendramini & J. P	J. P	parsed:Understory<SEP>de Queiroz<SEP>R.C. Barros<SEP>V.E. Vendramini<SEP>J. P	cleaned:Understory<SEP>de Queiroz<SEP>R.C. Barros<SEP>V.E. Vendramini<SEP>	cleaned_0index:4
Understory & de Queiroz & R. C. Barros & V. E. Vendramini & J. P	J. P	parsed:Understory<SEP>de Queiroz<SEP>R.C. Barros<SEP>V.E. Vendramini<SEP>J. P	cleaned:Understory<SEP>de Queiroz<SEP>R.C. Barros<SEP>V.E. Vendramini<SEP>	cleaned_0index:4
Understory & de Queiroz & R. C. Barros & V. E. Vendramini & J. P	J. P	parsed:Understory<SEP>de Queiroz<SEP>R.C. Barros<SEP>V.E. Vendramini<SEP>J. P	cleaned:Understory<SEP>de Queiroz<SEP>R.C. Barros<SEP>V.E. Vendramini<SEP>	cleaned_0index:4
Unidad II				cleaned_0index:0
Unit	Unit	parsed:Unit		cleaned_0index:0
Unit B	Unit B	parsed:Unit B		cleaned_0index:0
Unit B	Unit B	parsed:Unit B		cleaned_0index:0
Unit BE	Unit BE	parsed:Unit BE		cleaned_0index:0
Unit B & Knokke BH	Unit B	parsed:Unit B<SEP>B.H. Knokke	cleaned:<SEP>B.H. Knokke	cleaned_0index:0
Unit E	Unit E	parsed:Unit E		cleaned_0index:0
United States Fish Commission	Fish Commission	parsed:Fish Commission		cleaned_0index:0
Unit O.	O. Unit	parsed:O. Unit		cleaned_0index:0
Univ.	Univ.	parsed:Univ.		cleaned_0index:0
Univ. Bielefeld & M. von Tschirnhaus	Univ. Bielefeld	parsed:Univ. Bielefeld<SEP>M. von Tschirnhaus	cleaned:<SEP>M. von Tschirnhaus	cleaned_0index:0
Univ. Calif. Transv. Mus. Exp.	Univ. Calif. Transv. Mus.	parsed:Univ. Calif. Transv. Mus.		cleaned_0index:0
Univ. de San Simon & F. Genier	Univ. de San Simon	parsed:Univ. de San Simon<SEP>F. Genier	cleaned:<SEP>F. Genier	cleaned_0index:0
Univ. de San Simon & F. Genier	Univ. de San Simon	parsed:Univ. de San Simon<SEP>F. Genier	cleaned:<SEP>F. Genier	cleaned_0index:0
Univ. de San Simon & R. S. Hanley	Univ. de San Simon	parsed:Univ. de San Simon<SEP>R.S. Hanley	cleaned:<SEP>R.S. Hanley	cleaned_0index:0
Univ. de San Simon & R. S. Hanley	Univ. de San Simon	parsed:Univ. de San Simon<SEP>R.S. Hanley	cleaned:<SEP>R.S. Hanley	cleaned_0index:0
Universidad de la Republica	Universidad de la Republica	parsed:Universidad de la Republica		cleaned_0index:0
Universidad de la Republica	Universidad de la Republica	parsed:Universidad de la Republica		cleaned_0index:0
Universidad de la Republica	Universidad de la Republica	parsed:Universidad de la Republica		cleaned_0index:0
Universidad de la Republica	Universidad de la Republica	parsed:Universidad de la Republica		cleaned_0index:0
Universidad & Kansas Expedition & Km. S	Kansas Expedition	parsed:Universidad<SEP>Kansas Expedition<SEP>Km S	cleaned:Universidad<SEP><SEP>Km S	cleaned_0index:1
Universidad Nacional	Universidad Nacional	parsed:Universidad Nacional		cleaned_0index:0
Universite Badji Mokhtar & Algeria & W. Habbachi	Universite Badji Mokhtar	parsed:Universite Badji Mokhtar<SEP>W. Habbachi	cleaned:<SEP>W. Habbachi	cleaned_0index:0
Universitetsbiblioteket & Universitetet & Stavanger & Chinese & 	Universitetsbiblioteket	parsed:Universitetsbiblioteket<SEP>Universitetet<SEP>Stavanger<SEP>Chinese	cleaned:<SEP><SEP>Stavanger<SEP>	cleaned_0index:0
Universitetsbiblioteket & Universitetet & Stavanger & Chinese & 	Universitetet	parsed:Universitetsbiblioteket<SEP>Universitetet<SEP>Stavanger<SEP>Chinese	cleaned:<SEP><SEP>Stavanger<SEP>	cleaned_0index:1
Universitetsbiblioteket & Universitetet & Stavanger & Chinese & 	Chinese	parsed:Universitetsbiblioteket<SEP>Universitetet<SEP>Stavanger<SEP>Chinese	cleaned:<SEP><SEP>Stavanger<SEP>	cleaned_0index:3
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University				cleaned_0index:0
University & Austin & Biodiversity Center Collections	Biodiversity Center Collections	parsed:Austin<SEP>Biodiversity Center Collections	cleaned:Austin<SEP>	cleaned_0index:1
University & Free State Entomology	Free State Entomology	parsed:Free State Entomology		cleaned_0index:0
University Herbarium	Herbarium	parsed:Herbarium		cleaned_0index:0
University Herbarium	Herbarium	parsed:Herbarium		cleaned_0index:0
University Museum & Pedotecta II				cleaned_0index:0
University of Wisconsin Field Crew	of Wisconsin Field Crew	parsed:of Wisconsin Field Crew		cleaned_0index:0
University, P.				cleaned_0index:0
University & Riverside Nematode Collection	Riverside Nematode Collection	parsed:Riverside Nematode Collection		cleaned_0index:0
University & Riverside Nematode Collection	Riverside Nematode Collection	parsed:Riverside Nematode Collection		cleaned_0index:0
University & Riverside Nematode Collection	Riverside Nematode Collection	parsed:Riverside Nematode Collection		cleaned_0index:0
University & Riverside Nematode Collection	Riverside Nematode Collection	parsed:Riverside Nematode Collection		cleaned_0index:0
University & Riverside Nematode Collection	Riverside Nematode Collection	parsed:Riverside Nematode Collection		cleaned_0index:0
University & Riverside Nematode Collection	Riverside Nematode Collection	parsed:Riverside Nematode Collection		cleaned_0index:0
University & Riverside Nematode Collection	Riverside Nematode Collection	parsed:Riverside Nematode Collection		cleaned_0index:0
University & Riverside Nematode Collection	Riverside Nematode Collection	parsed:Riverside Nematode Collection		cleaned_0index:0
University Team	Team	parsed:Team		cleaned_0index:0
University Team	Team	parsed:Team		cleaned_0index:0
University & Zoo	Zoo	parsed:Zoo		cleaned_0index:0
Univ. Kansas Mex. Exped.	Univ. Kansas Mex. Exped.	parsed:Univ. Kansas Mex. Exped.		cleaned_0index:0
Univ. Kansas Mex. Expedition	Univ. Kansas Mex. Expedition	parsed:Univ. Kansas Mex. Expedition		cleaned_0index:0
Univ. Kansas Mexican	Univ. Kansas Mexican	parsed:Univ. Kansas Mexican		cleaned_0index:0
Univ. Kans. Mex. Expedition	Univ. Kans. Mex. Expedition	parsed:Univ. Kans. Mex. Expedition		cleaned_0index:0
Univ. Kans. Mex. Expedition & Slesnick Field	Univ. Kans. Mex. Expedition	parsed:Univ. Kans. Mex. Expedition<SEP>Slesnick Field	cleaned:<SEP>Slesnick Field	cleaned_0index:0
Univ. Napoli N. S.	Univ. Napoli N. S.	parsed:Univ. Napoli N. S.		cleaned_0index:0
Univ. Of & J. Middleton & E Usambara Mts. & Amani NR	Univ. Of	parsed:Univ. Of<SEP>J. Middleton<SEP>E.Usambara Mts<SEP>N.R. Amani	cleaned:<SEP>J. Middleton<SEP>E. Usambara Mts<SEP>N.R. Amani	cleaned_0index:0
unknown				cleaned_0index:0
unknown				cleaned_0index:0
unknown				cleaned_0index:0
unknown				cleaned_0index:0
unknown				cleaned_0index:0
unknown				cleaned_0index:0
unknown				cleaned_0index:0
unknown				cleaned_0index:0
unknown				cleaned_0index:0
unknown				cleaned_0index:0
unknown				cleaned_0index:0
unknown				cleaned_0index:0
unknown				cleaned_0index:0
unknown				cleaned_0index:0
unknown				cleaned_0index:0
unknown				cleaned_0index:0
unknown				cleaned_0index:0
unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
Unknown				cleaned_0index:0
unknown collector				cleaned_0index:0
Unnamed	Unnamed	parsed:Unnamed		cleaned_0index:0
Unnamed	Unnamed	parsed:Unnamed		cleaned_0index:0
Unnamed	Unnamed	parsed:Unnamed		cleaned_0index:0
Unnamed Creek, NE	NE Unnamed Creek	parsed:NE Unnamed Creek		cleaned_0index:0
Unnamed & Ramshead	Unnamed	parsed:Unnamed<SEP>Ramshead	cleaned:<SEP>Ramshead	cleaned_0index:0
UOTILA				cleaned_0index:0
UOTILA				cleaned_0index:0
UOTILA				cleaned_0index:0
UOTILA				cleaned_0index:0
UOTILA				cleaned_0index:0
UOTILA				cleaned_0index:0
UOTILA				cleaned_0index:0
UOTILA				cleaned_0index:0
UOTILA				cleaned_0index:0
U. P.	U. P.	parsed:U. P.		cleaned_0index:0
U. P.	U. P.	parsed:U. P.		cleaned_0index:0
Upala & Parque Nacional	Parque Nacional	parsed:Upala<SEP>Parque Nacional	cleaned:Upala<SEP>	cleaned_0index:1
U-prai K	U-prai K	parsed:U-prai K		cleaned_0index:0
U-prai K	U-prai K	parsed:U-prai K		cleaned_0index:0
U-prai K	U-prai K	parsed:U-prai K		cleaned_0index:0
U-prai K	U-prai K	parsed:U-prai K		cleaned_0index:0
U-prai K	U-prai K	parsed:U-prai K		cleaned_0index:0
U-prai K	U-prai K	parsed:U-prai K		cleaned_0index:0
U-prai K	U-prai K	parsed:U-prai K		cleaned_0index:0
U-prai K	U-prai K	parsed:U-prai K		cleaned_0index:0
U-prai K	U-prai K	parsed:U-prai K		cleaned_0index:0
U-prai K	U-prai K	parsed:U-prai K		cleaned_0index:0
U-prai K	U-prai K	parsed:U-prai K		cleaned_0index:0
U-prai K	U-prai K	parsed:U-prai K		cleaned_0index:0
U-prai K	U-prai K	parsed:U-prai K		cleaned_0index:0
U-prai K	U-prai K	parsed:U-prai K		cleaned_0index:0
U-prai K.	U-prai K.	parsed:U-prai K.		cleaned_0index:0
U-prai K.	U-prai K.	parsed:U-prai K.		cleaned_0index:0
U-prai K.	U-prai K.	parsed:U-prai K.		cleaned_0index:0
U-prai, K.	K. U-prai	parsed:K. U-prai		cleaned_0index:0
U-prai, K.	K. U-prai	parsed:K. U-prai		cleaned_0index:0
U. prai. K.	U. prai. K.	parsed:U. prai. K.		cleaned_0index:0
UP students	UP students	parsed:UP students		cleaned_0index:0
UP students	UP students	parsed:UP students		cleaned_0index:0
Upton & Specimen	Specimen	parsed:Upton<SEP>Specimen	cleaned:Upton<SEP>	cleaned_0index:1
Upton & Specimen	Specimen	parsed:Upton<SEP>Specimen	cleaned:Upton<SEP>	cleaned_0index:1
U. P. W. Almora Div. Sunderhunga	U. P. W. Almora Div. Sunderhunga	parsed:U. P. W. Almora Div. Sunderhunga		cleaned_0index:0
Urauchi & Iriomote-jima Is. & Yaeyama Isls. & Okinawa Pref. & H.	Iriomote-jima Is.	parsed:Urauchi<SEP>Iriomote-jima Is.<SEP>Yaeyama Isls<SEP>Okinawa Pref<SEP>H.	cleaned:Urauchi<SEP><SEP>Yaeyama Isls<SEP>Okinawa Pref<SEP>H.	cleaned_0index:1
Urbana & University Woods & M. D. Farrar & Insect Collection	Insect Collection	parsed:Urbana<SEP>Woods<SEP>M.D. Farrar<SEP>Insect Collection	cleaned:Urbana<SEP>Woods<SEP>M.D. Farrar<SEP>	cleaned_0index:3
Urbs Bazman & Kirmano & Leg. & N. A. Zarudny				cleaned_0index:0
Urosternite I & Styli IX				cleaned_0index:0
Urrao & Las Orquideas National Park & Calles & M. A. Serna & Ech	Las Orquideas National Park	parsed:Urrao<SEP>Las Orquideas National Park<SEP>Calles<SEP>M.A. Serna<SEP>Ech	cleaned:Urrao<SEP><SEP>Calles<SEP>M.A. Serna<SEP>Ech	cleaned_0index:1
Urup Is.	Urup Is.	parsed:Urup Is.		cleaned_0index:0
Urup Is. & Artemov	Urup Is.	parsed:Urup Is.<SEP>Artemov	cleaned:<SEP>Artemov	cleaned_0index:0
Urup Is. & M. Ohara	Urup Is.	parsed:Urup Is.<SEP>M. Ohara	cleaned:<SEP>M. Ohara	cleaned_0index:0
Urup Is. & M. Ohara	Urup Is.	parsed:Urup Is.<SEP>M. Ohara	cleaned:<SEP>M. Ohara	cleaned_0index:0
Urup Is. & Tikhookeansky & V. Lukin	Urup Is.	parsed:Urup Is.<SEP>Tikhookeansky<SEP>V. Lukin	cleaned:<SEP>Tikhookeansky<SEP>V. Lukin	cleaned_0index:0
URZF				cleaned_0index:0
U. S. Expedition & V F. G. Walton Smith & M. C. Diaz & L. Busuti	U. S. Expedition	parsed:U. S. Expedition<SEP>V.F.G.Walton Smith<SEP>M.C. Diaz<SEP>L. Busuti	cleaned:<SEP>V. F. G. Walton Smith<SEP>M.C. Diaz<SEP>L. Busuti	cleaned_0index:0
U. S. Expl. Exped.	U. S. Expl. Exped.	parsed:U. S. Expl. Exped.		cleaned_0index:0
U. S. Exploring Expedition	U. S. Exploring Expedition	parsed:U. S. Exploring Expedition		cleaned_0index:0
U. S. Exploring Expedition	U. S. Exploring Expedition	parsed:U. S. Exploring Expedition		cleaned_0index:0
USFC Steamer Albatross	USFC Steamer Albatross	parsed:USFC Steamer Albatross		cleaned_0index:0
USFC Steamer Albatross	USFC Steamer Albatross	parsed:USFC Steamer Albatross		cleaned_0index:0
USFC Steamer Albatross	USFC Steamer Albatross	parsed:USFC Steamer Albatross		cleaned_0index:0
USFC Steamer Albatross	USFC Steamer Albatross	parsed:USFC Steamer Albatross		cleaned_0index:0
U. S. Fish Commission	U. S. Fish Commission	parsed:U. S. Fish Commission		cleaned_0index:0
US Fish Commission	US Fish Commission	parsed:US Fish Commission		cleaned_0index:0
US Fish Commission	US Fish Commission	parsed:US Fish Commission		cleaned_0index:0
U. S. Fish Commission Steamer	U. S. Fish Commission Steamer	parsed:U. S. Fish Commission Steamer		cleaned_0index:0
U. S. Fish Commission Steamer Fish Hawk	U. S. Fish Commission Steamer Fish Hawk	parsed:U. S. Fish Commission Steamer Fish Hawk		cleaned_0index:0
Usina da Canastra & Franceschini & Bonaldo & Silva & Barragem do	Barragem do	parsed:Usina da Canastra<SEP>Franceschini<SEP>Bonaldo<SEP>Silva<SEP>Barragem do	cleaned:Usina da Canastra<SEP>Franceschini<SEP>Bonaldo<SEP>Silva<SEP>	cleaned_0index:4
U. S. National Museum	U. S. National	parsed:U. S. National		cleaned_0index:0
U. S. National Museum	U. S. National	parsed:U. S. National		cleaned_0index:0
U. S. National Museum	U. S. National	parsed:U. S. National		cleaned_0index:0
U. S. National Museum & Natural History & Smithsonian Institutio	U. S. National	parsed:U. S. National<SEP>Natural History<SEP>Smithsonian Institutio	cleaned:<SEP><SEP>	cleaned_0index:0
U. S. National Museum & Natural History & Smithsonian Institutio	Natural History	parsed:U. S. National<SEP>Natural History<SEP>Smithsonian Institutio	cleaned:<SEP><SEP>	cleaned_0index:1
U. S. National Museum & Natural History & Smithsonian Institutio	Smithsonian Institutio	parsed:U. S. National<SEP>Natural History<SEP>Smithsonian Institutio	cleaned:<SEP><SEP>	cleaned_0index:2
U. S. National Museum of Natural History	U. S. National of Natural History	parsed:U. S. National of Natural History		cleaned_0index:0
US Navy Survey & J. A. Blake	US Navy Survey	parsed:US Navy Survey<SEP>J.A. Blake	cleaned:<SEP>J.A. Blake	cleaned_0index:0
